age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
29,Under 30,38149.7,4.4,4.8,0.242,8067.26,small_business,1,baseline
47,30-50,88170.8,3.8,4.4,0.281,12273.75,auto,0,baseline
23,Under 30,35128.49,4.9,5.0,0.543,12732.3,small_business,0,baseline
35,30-50,77195.38,5.4,5.6,0.351,16435.01,debt_consolidation,0,baseline
42,30-50,26595.71,7.2,10.2,0.114,10002.45,debt_consolidation,0,baseline
68,Over 50,79456.58,13.3,10.2,0.325,3806.69,education,0,baseline
69,Over 50,40832.76,19.1,13.8,0.168,6904.28,auto,0,baseline
28,Under 30,30858.67,2.4,6.4,0.415,8001.62,education,1,baseline
64,Over 50,44457.34,13.0,12.0,0.114,8153.54,auto,0,baseline
25,Under 30,55537.01,2.0,2.8,0.186,15665.21,debt_consolidation,0,baseline
57,Over 50,39236.52,7.6,7.8,0.15,14301.41,auto,0,baseline
62,Over 50,62898.59,9.4,10.0,0.138,7536.72,debt_consolidation,0,baseline
64,Over 50,37708.95,11.7,10.3,0.326,27311.07,home_improvement,0,baseline
31,30-50,64806.91,4.5,6.7,0.43,6806.15,auto,0,baseline
64,Over 50,59814.29,15.0,12.1,0.319,7087.97,auto,0,baseline
26,Under 30,47695.13,4.9,5.3,0.181,4692.88,home_improvement,0,baseline
46,30-50,40190.18,6.0,2.4,0.23,3716.05,auto,0,baseline
44,30-50,52480.31,9.8,12.2,0.203,4491.59,small_business,0,baseline
36,30-50,62793.96,4.9,5.6,0.185,13450.51,debt_consolidation,0,baseline
22,Under 30,123971.83,0.0,3.3,0.181,11739.93,debt_consolidation,0,baseline
58,Over 50,74812.42,14.1,14.2,0.328,5209.43,debt_consolidation,0,baseline
37,30-50,76053.74,5.4,7.4,0.241,8518.02,home_improvement,0,baseline
53,Over 50,196777.81,9.3,9.4,0.134,12127.55,debt_consolidation,0,baseline
41,30-50,61832.31,7.1,8.5,0.185,2931.63,home_improvement,0,baseline
39,30-50,60967.1,5.9,4.8,0.152,19655.37,debt_consolidation,0,baseline
64,Over 50,67292.68,14.6,11.3,0.236,13715.32,debt_consolidation,0,baseline
25,Under 30,31131.18,0.2,1.9,0.213,12152.1,debt_consolidation,0,baseline
57,Over 50,40144.64,8.7,7.6,0.158,14780.15,small_business,0,baseline
57,Over 50,39035.39,12.8,15.1,0.184,2919.68,debt_consolidation,0,baseline
39,30-50,65606.25,3.9,5.9,0.057,7264.2,debt_consolidation,1,baseline
33,30-50,45325.34,1.1,1.5,0.226,15202.04,debt_consolidation,0,baseline
21,Under 30,52166.75,0.0,1.5,0.241,8074.65,small_business,0,baseline
66,Over 50,79965.82,18.0,16.6,0.506,11746.83,home_improvement,0,baseline
67,Over 50,72288.32,16.7,15.2,0.266,16715.43,education,0,baseline
32,30-50,45580.06,2.3,4.3,0.218,11519.67,debt_consolidation,0,baseline
22,Under 30,36261.15,0.0,2.1,0.033,7123.44,debt_consolidation,0,baseline
27,Under 30,81705.26,4.0,2.4,0.08,10805.96,home_improvement,0,baseline
24,Under 30,69442.27,0.0,0.0,0.408,3513.96,auto,0,baseline
61,Over 50,23793.9,16.4,14.4,0.185,10354.49,education,0,baseline
64,Over 50,42577.48,9.4,10.7,0.2,11787.77,debt_consolidation,0,baseline
28,Under 30,52811.38,0.0,1.3,0.35,8738.34,small_business,0,baseline
57,Over 50,69596.77,11.1,13.3,0.282,14483.49,home_improvement,0,baseline
29,Under 30,73831.86,9.3,9.4,0.169,9314.37,home_improvement,0,baseline
38,30-50,55701.24,11.0,13.5,0.182,8720.89,education,0,baseline
50,30-50,63790.62,12.3,14.1,0.215,20255.16,home_improvement,0,baseline
56,Over 50,50456.23,13.3,14.8,0.139,5019.48,education,0,baseline
63,Over 50,36198.27,9.1,6.9,0.17,16253.55,auto,0,baseline
23,Under 30,43583.37,1.2,3.0,0.104,15622.73,debt_consolidation,0,baseline
30,30-50,49441.53,1.5,5.6,0.25,12365.28,debt_consolidation,0,baseline
34,30-50,48261.74,2.1,4.2,0.259,6619.29,small_business,0,baseline
36,30-50,20983.51,5.7,7.7,0.033,9617.58,education,0,baseline
69,Over 50,40992.01,15.4,11.5,0.54,5420.01,small_business,0,baseline
59,Over 50,50276.47,15.9,18.6,0.214,6117.71,auto,0,baseline
36,30-50,43190.83,0.0,0.4,0.246,8653.52,auto,0,baseline
68,Over 50,43867.51,16.7,11.4,0.095,5209.24,debt_consolidation,0,baseline
45,30-50,61059.01,5.8,5.9,0.449,7210.79,auto,0,baseline
45,30-50,30165.96,7.2,2.8,0.275,4670.4,home_improvement,0,baseline
42,30-50,23561.78,8.3,6.4,0.316,11231.33,home_improvement,0,baseline
28,Under 30,41911.84,0.0,7.1,0.174,18350.84,auto,0,baseline
66,Over 50,69137.43,16.2,14.2,0.389,24305.54,debt_consolidation,0,baseline
21,Under 30,104757.02,0.0,0.0,0.16,4833.09,home_improvement,0,baseline
29,Under 30,69700.15,0.8,2.7,0.672,5276.87,education,1,baseline
32,30-50,25318.26,2.4,2.2,0.058,7903.13,education,0,baseline
34,30-50,44153.82,4.1,7.0,0.158,12224.16,home_improvement,0,baseline
27,Under 30,55021.84,0.0,0.2,0.054,7738.8,home_improvement,0,baseline
21,Under 30,53099.14,0.0,2.6,0.337,13887.9,auto,0,baseline
54,Over 50,62485.33,10.7,8.3,0.263,11193.15,debt_consolidation,0,baseline
68,Over 50,32445.85,14.6,18.9,0.228,3544.27,debt_consolidation,0,baseline
26,Under 30,50474.54,6.5,8.2,0.337,8819.47,education,1,baseline
35,30-50,59227.74,6.1,6.6,0.281,4616.83,debt_consolidation,0,baseline
45,30-50,71079.34,7.3,7.2,0.259,6466.03,home_improvement,0,baseline
66,Over 50,34112.76,16.2,13.8,0.387,6980.37,home_improvement,1,baseline
55,Over 50,41968.7,8.8,7.5,0.061,12423.84,small_business,0,baseline
58,Over 50,14520.0,11.6,9.7,0.399,8450.05,auto,0,baseline
49,30-50,37061.8,8.8,12.4,0.222,6792.43,education,0,baseline
41,30-50,38716.2,3.3,3.5,0.437,24452.46,auto,0,baseline
30,30-50,30982.78,4.3,1.2,0.45,5483.94,debt_consolidation,0,baseline
63,Over 50,52813.68,13.2,10.2,0.252,9899.03,home_improvement,0,baseline
60,Over 50,47802.09,12.6,13.9,0.093,11965.48,debt_consolidation,0,baseline
22,Under 30,17736.04,0.0,1.5,0.083,9320.4,home_improvement,0,baseline
56,Over 50,54012.92,21.1,18.6,0.075,5468.01,debt_consolidation,0,baseline
25,Under 30,32281.65,0.0,4.3,0.428,5330.23,small_business,0,baseline
57,Over 50,60995.78,6.4,5.6,0.346,11683.58,debt_consolidation,0,baseline
61,Over 50,27533.73,9.2,10.6,0.145,14446.4,debt_consolidation,0,baseline
27,Under 30,49687.22,4.4,4.2,0.204,8344.5,home_improvement,0,baseline
42,30-50,43155.99,11.4,12.2,0.149,4432.67,debt_consolidation,0,baseline
27,Under 30,56184.48,0.1,1.3,0.212,8609.2,debt_consolidation,0,baseline
48,30-50,51850.18,13.3,12.1,0.434,18267.37,small_business,0,baseline
66,Over 50,43703.18,18.0,18.0,0.186,5179.11,debt_consolidation,0,baseline
24,Under 30,24555.16,0.5,3.9,0.189,7307.14,auto,0,baseline
40,30-50,25216.57,5.9,6.4,0.041,8816.65,auto,0,baseline
68,Over 50,37693.8,17.0,14.7,0.401,14757.55,debt_consolidation,0,baseline
35,30-50,48838.49,7.5,11.2,0.274,6572.12,debt_consolidation,0,baseline
27,Under 30,37282.84,3.3,5.8,0.215,10910.18,home_improvement,1,baseline
44,30-50,64948.2,6.0,6.0,0.452,17169.35,education,0,baseline
45,30-50,43232.62,7.9,7.0,0.338,4082.59,auto,0,baseline
53,Over 50,31753.06,17.1,17.8,0.126,4446.21,debt_consolidation,0,baseline
36,30-50,43254.5,6.0,7.0,0.162,8172.01,debt_consolidation,0,baseline
67,Over 50,54265.12,18.7,16.6,0.207,13981.71,auto,0,baseline
46,30-50,56737.92,10.4,10.5,0.053,10114.6,home_improvement,0,baseline
35,30-50,114150.22,5.7,7.3,0.254,14620.46,debt_consolidation,0,baseline
68,Over 50,36278.87,16.8,15.3,0.441,3656.34,auto,0,baseline
66,Over 50,47426.41,18.4,19.2,0.067,10180.45,small_business,0,baseline
45,30-50,59382.56,10.6,13.0,0.395,2062.95,small_business,0,baseline
22,Under 30,48506.82,1.1,4.0,0.284,16626.7,auto,0,baseline
50,30-50,39133.02,8.1,11.2,0.249,15517.57,small_business,0,baseline
48,30-50,24412.1,10.6,10.5,0.204,7266.65,home_improvement,0,baseline
28,Under 30,38953.52,2.2,5.2,0.408,2698.53,debt_consolidation,0,baseline
52,Over 50,30237.37,9.9,11.9,0.146,7714.24,home_improvement,0,baseline
62,Over 50,22539.55,22.4,21.9,0.222,14965.17,auto,0,baseline
26,Under 30,34267.22,0.0,3.8,0.324,10532.01,education,1,baseline
56,Over 50,30601.64,15.1,15.4,0.085,21583.96,small_business,1,baseline
27,Under 30,63748.69,0.0,5.9,0.278,7383.35,home_improvement,0,baseline
57,Over 50,64247.07,13.0,11.3,0.529,23629.36,home_improvement,0,baseline
41,30-50,32638.71,14.7,13.5,0.145,3114.72,debt_consolidation,0,baseline
21,Under 30,43603.69,0.0,1.6,0.349,5856.57,auto,0,baseline
68,Over 50,21243.17,14.3,12.7,0.203,4479.0,auto,0,baseline
29,Under 30,39243.73,2.7,0.2,0.081,12368.24,auto,0,baseline
50,30-50,58661.67,7.6,10.8,0.433,4670.45,debt_consolidation,0,baseline
29,Under 30,71055.89,5.5,4.3,0.2,14158.68,home_improvement,0,baseline
66,Over 50,35565.41,14.1,13.7,0.088,12062.02,debt_consolidation,0,baseline
57,Over 50,78694.98,14.6,10.8,0.434,9365.41,home_improvement,0,baseline
60,Over 50,24783.63,9.7,11.0,0.561,8085.31,debt_consolidation,0,baseline
42,30-50,27961.04,1.9,2.0,0.458,5052.66,education,0,baseline
43,30-50,67463.89,7.0,5.3,0.202,11550.56,education,0,baseline
52,Over 50,103985.27,6.1,7.3,0.227,6626.14,auto,0,baseline
59,Over 50,61208.69,17.9,14.9,0.373,12522.03,debt_consolidation,0,baseline
62,Over 50,48138.9,9.8,8.7,0.303,18035.71,home_improvement,0,baseline
21,Under 30,18254.51,0.0,2.3,0.317,7306.67,debt_consolidation,0,baseline
53,Over 50,19730.06,12.4,13.6,0.116,16501.85,debt_consolidation,0,baseline
26,Under 30,51960.25,0.0,0.4,0.176,9376.31,home_improvement,1,baseline
35,30-50,41725.67,0.3,0.3,0.226,11491.12,debt_consolidation,0,baseline
61,Over 50,29803.29,20.1,18.1,0.053,4402.36,small_business,0,baseline
33,30-50,50487.93,1.2,4.0,0.246,6048.44,small_business,0,baseline
60,Over 50,51627.47,13.1,15.4,0.183,6015.66,small_business,0,baseline
43,30-50,74980.78,7.1,5.5,0.427,16712.02,debt_consolidation,0,baseline
32,30-50,52128.7,6.0,6.1,0.546,7153.9,home_improvement,0,baseline
37,30-50,85201.77,7.0,9.9,0.13,11673.36,debt_consolidation,0,baseline
47,30-50,49197.46,6.6,11.2,0.307,8208.01,auto,0,baseline
58,Over 50,46541.48,12.0,9.6,0.105,7132.41,home_improvement,0,baseline
50,30-50,79137.37,9.5,8.1,0.183,4083.89,home_improvement,0,baseline
66,Over 50,31561.76,18.0,17.2,0.221,3282.21,debt_consolidation,0,baseline
63,Over 50,173946.2,11.2,9.8,0.148,7197.25,debt_consolidation,0,baseline
57,Over 50,58038.73,18.7,15.4,0.197,7409.89,debt_consolidation,0,baseline
50,30-50,58184.44,7.9,8.8,0.134,5494.17,debt_consolidation,0,baseline
35,30-50,62087.08,4.9,9.0,0.132,9167.09,debt_consolidation,0,baseline
41,30-50,114086.41,3.5,2.2,0.551,22757.65,education,0,baseline
26,Under 30,70026.45,0.0,5.0,0.236,17984.85,debt_consolidation,0,baseline
39,30-50,23806.76,3.7,3.8,0.332,8454.19,debt_consolidation,1,baseline
66,Over 50,92185.83,12.8,13.0,0.09,8602.23,small_business,0,baseline
41,30-50,42049.24,5.8,9.8,0.228,11509.2,education,0,baseline
26,Under 30,51442.49,0.0,2.7,0.079,9449.14,home_improvement,0,baseline
52,Over 50,27565.93,12.9,11.8,0.453,11519.21,education,0,baseline
68,Over 50,62117.99,14.1,14.7,0.377,9584.23,debt_consolidation,0,baseline
63,Over 50,36566.27,12.0,11.3,0.09,8751.87,auto,0,baseline
34,30-50,51281.04,3.4,5.7,0.199,6026.74,education,0,baseline
43,30-50,43137.82,10.7,10.1,0.222,9943.93,home_improvement,0,baseline
47,30-50,116570.99,9.7,11.5,0.098,2677.14,debt_consolidation,1,baseline
33,30-50,119613.04,3.9,2.3,0.217,9470.43,auto,0,baseline
34,30-50,50057.67,0.3,0.2,0.478,2951.26,auto,0,baseline
32,30-50,50452.62,0.4,0.0,0.222,9474.25,education,0,baseline
69,Over 50,41437.88,13.0,12.3,0.348,5085.73,home_improvement,0,baseline
57,Over 50,80636.19,16.5,12.2,0.274,15717.17,debt_consolidation,0,baseline
62,Over 50,42276.47,15.9,13.4,0.246,8675.18,auto,0,baseline
61,Over 50,40554.35,11.4,8.9,0.063,8303.47,debt_consolidation,0,baseline
67,Over 50,76142.88,14.4,16.5,0.11,10163.02,debt_consolidation,0,baseline
26,Under 30,38475.06,0.0,0.0,0.203,5386.11,debt_consolidation,0,baseline
64,Over 50,48194.98,12.4,9.3,0.17,14538.89,home_improvement,0,baseline
24,Under 30,24062.51,2.4,4.4,0.542,11736.02,home_improvement,0,baseline
44,30-50,67297.99,7.2,11.1,0.323,6299.91,auto,0,baseline
50,30-50,117405.63,16.4,14.9,0.115,4887.4,debt_consolidation,0,baseline
38,30-50,67815.86,9.7,9.7,0.462,6722.57,home_improvement,0,baseline
28,Under 30,94637.55,6.4,9.7,0.345,7678.4,auto,0,baseline
30,30-50,33498.44,5.2,7.9,0.052,4710.91,home_improvement,0,baseline
61,Over 50,54521.26,12.7,13.0,0.225,6448.29,education,0,baseline
36,30-50,32066.85,7.0,6.5,0.499,6028.32,education,1,baseline
36,30-50,44245.35,4.2,6.3,0.091,7323.75,debt_consolidation,0,baseline
66,Over 50,69389.8,20.6,15.8,0.202,7353.05,small_business,0,baseline
28,Under 30,51319.15,3.7,3.7,0.497,10342.84,education,0,baseline
65,Over 50,25959.98,16.2,17.8,0.324,8230.66,home_improvement,0,baseline
66,Over 50,27125.7,16.1,17.5,0.167,9907.36,education,0,baseline
50,30-50,26330.32,15.4,15.2,0.139,9176.71,home_improvement,0,baseline
29,Under 30,61154.19,0.0,0.0,0.534,7350.65,education,0,baseline
28,Under 30,124088.78,8.0,6.0,0.052,11405.62,auto,0,baseline
34,30-50,90500.1,4.0,3.8,0.408,2054.93,small_business,0,baseline
49,30-50,20885.42,5.6,6.1,0.211,6772.37,debt_consolidation,0,baseline
28,Under 30,92919.07,0.2,0.0,0.336,6091.63,auto,0,baseline
43,30-50,74710.82,2.7,3.7,0.289,8601.45,debt_consolidation,0,baseline
26,Under 30,24455.61,3.7,8.5,0.216,5900.74,small_business,0,baseline
47,30-50,42768.59,6.0,7.6,0.201,10662.09,debt_consolidation,0,baseline
22,Under 30,80256.66,0.9,3.1,0.439,11645.4,home_improvement,1,baseline
55,Over 50,62799.04,15.3,12.2,0.455,4056.19,education,0,baseline
23,Under 30,27198.23,0.0,0.0,0.072,9061.13,home_improvement,1,baseline
30,30-50,64526.67,2.3,1.4,0.424,4270.78,auto,0,baseline
29,Under 30,18734.55,0.0,0.0,0.244,10299.3,home_improvement,0,baseline
61,Over 50,44343.88,12.8,12.4,0.284,6417.15,auto,0,baseline
23,Under 30,81803.93,8.4,9.5,0.27,5420.22,education,1,baseline
42,30-50,49428.25,9.7,7.8,0.201,3445.33,education,0,baseline
49,30-50,39162.62,9.0,9.5,0.205,7738.08,home_improvement,0,baseline
46,30-50,73145.49,6.9,10.5,0.041,4541.44,auto,0,baseline
54,Over 50,76011.38,11.4,15.1,0.417,3859.24,home_improvement,0,baseline
60,Over 50,88390.33,14.0,14.8,0.141,8892.66,small_business,0,baseline
40,30-50,72653.3,5.4,6.0,0.333,13155.85,auto,0,baseline
61,Over 50,79747.34,15.6,15.9,0.181,9869.81,home_improvement,0,baseline
36,30-50,68173.34,2.4,6.6,0.056,3962.01,home_improvement,0,baseline
69,Over 50,55242.5,13.9,9.1,0.391,7567.43,debt_consolidation,0,baseline
45,30-50,51035.62,9.5,12.6,0.325,11387.62,small_business,0,baseline
57,Over 50,44056.72,9.1,8.2,0.159,7568.91,debt_consolidation,0,baseline
63,Over 50,28408.23,16.9,14.4,0.257,9535.39,debt_consolidation,0,baseline
59,Over 50,31891.98,13.3,11.9,0.567,6511.79,home_improvement,0,baseline
62,Over 50,43178.31,8.9,9.7,0.082,6685.2,auto,0,baseline
47,30-50,54647.21,9.4,7.3,0.313,5826.63,auto,0,baseline
23,Under 30,93748.01,0.0,1.4,0.099,11003.92,debt_consolidation,0,baseline
45,30-50,48107.4,10.5,11.4,0.032,11356.46,debt_consolidation,0,baseline
29,Under 30,77000.28,2.1,4.1,0.131,6138.98,debt_consolidation,0,baseline
64,Over 50,79673.48,20.6,19.2,0.116,11818.62,auto,0,baseline
32,30-50,44172.11,7.1,7.0,0.426,3969.97,small_business,0,baseline
32,30-50,64062.25,0.7,3.9,0.16,7438.6,education,0,baseline
33,30-50,43932.62,0.0,4.1,0.188,4118.17,home_improvement,0,baseline
52,Over 50,88872.78,8.6,10.9,0.209,4601.19,home_improvement,0,baseline
48,30-50,65259.67,5.8,7.5,0.268,4093.55,home_improvement,0,baseline
67,Over 50,28689.38,21.6,21.1,0.388,5837.95,education,0,baseline
41,30-50,52716.62,7.0,9.3,0.078,11046.57,auto,0,baseline
34,30-50,102914.15,7.4,13.2,0.354,7791.74,debt_consolidation,0,baseline
23,Under 30,45181.64,0.0,4.4,0.353,6051.41,debt_consolidation,0,baseline
21,Under 30,59962.33,0.0,1.8,0.38,7429.75,home_improvement,0,baseline
39,30-50,62670.46,6.2,5.1,0.346,2898.22,home_improvement,0,baseline
66,Over 50,30746.14,19.1,16.7,0.061,10784.96,small_business,0,baseline
46,30-50,61686.39,9.7,9.1,0.294,2633.8,debt_consolidation,0,baseline
64,Over 50,26180.61,11.9,12.5,0.35,5689.52,education,0,baseline
25,Under 30,36992.45,6.3,5.6,0.282,7789.73,education,0,baseline
25,Under 30,79544.77,0.5,4.8,0.044,10125.08,home_improvement,0,baseline
61,Over 50,57557.53,12.6,9.3,0.106,9131.57,debt_consolidation,0,baseline
26,Under 30,42744.04,0.0,0.0,0.149,7905.01,debt_consolidation,0,baseline
23,Under 30,59928.5,2.6,3.8,0.549,16793.46,auto,0,baseline
40,30-50,47712.97,7.0,5.9,0.407,22190.68,debt_consolidation,0,baseline
66,Over 50,49299.06,16.0,12.3,0.346,8131.72,education,0,baseline
54,Over 50,65878.56,10.3,9.0,0.228,7707.56,education,0,baseline
25,Under 30,35336.95,0.0,0.5,0.39,7481.11,education,1,baseline
62,Over 50,49918.72,13.2,12.6,0.367,5970.37,auto,0,baseline
62,Over 50,42594.45,15.7,13.4,0.307,9778.38,debt_consolidation,0,baseline
60,Over 50,24016.07,15.6,13.4,0.519,15302.5,auto,0,baseline
65,Over 50,32396.15,14.7,13.8,0.394,2333.0,auto,0,baseline
32,30-50,99279.35,6.7,9.4,0.415,7444.04,debt_consolidation,0,baseline
68,Over 50,58286.48,16.2,17.9,0.222,17056.68,debt_consolidation,0,baseline
36,30-50,27021.42,3.7,5.3,0.607,9863.37,home_improvement,0,baseline
60,Over 50,24510.1,14.2,13.8,0.637,9965.63,home_improvement,0,baseline
49,30-50,46607.94,5.7,6.2,0.157,3639.29,debt_consolidation,0,baseline
59,Over 50,98966.23,14.0,14.2,0.04,11511.06,home_improvement,0,baseline
51,Over 50,45069.4,5.9,7.5,0.422,13420.84,small_business,0,baseline
52,Over 50,88269.49,7.8,10.9,0.323,8955.01,home_improvement,0,baseline
51,Over 50,57432.69,4.4,1.8,0.101,5838.47,debt_consolidation,0,baseline
59,Over 50,60600.76,12.8,11.8,0.076,10111.31,home_improvement,0,baseline
57,Over 50,26874.3,17.4,16.6,0.236,4822.62,home_improvement,0,baseline
27,Under 30,74748.57,1.7,3.3,0.157,4513.84,small_business,0,baseline
61,Over 50,42162.25,15.9,12.9,0.241,12101.29,home_improvement,0,baseline
47,30-50,72286.42,16.2,12.3,0.396,14015.33,debt_consolidation,0,baseline
36,30-50,33983.27,6.5,8.8,0.045,5589.75,debt_consolidation,0,baseline
46,30-50,53086.2,6.5,5.6,0.027,4524.83,debt_consolidation,0,baseline
68,Over 50,57434.55,14.6,10.1,0.205,5224.31,auto,0,baseline
63,Over 50,45738.01,14.7,15.5,0.163,8944.78,debt_consolidation,0,baseline
61,Over 50,58808.71,12.1,12.6,0.337,4527.38,education,0,baseline
43,30-50,43482.83,6.0,6.6,0.091,15396.83,auto,0,baseline
59,Over 50,36604.38,16.3,13.2,0.297,6422.42,auto,0,baseline
39,30-50,100958.77,9.4,9.3,0.292,9731.72,debt_consolidation,0,baseline
54,Over 50,78592.28,6.6,9.7,0.402,5588.13,debt_consolidation,0,baseline
52,Over 50,34808.29,8.4,5.5,0.422,10850.99,home_improvement,1,baseline
33,30-50,63310.09,2.8,1.1,0.135,11304.35,home_improvement,1,baseline
34,30-50,35094.32,6.3,5.8,0.258,3502.02,home_improvement,0,baseline
23,Under 30,28764.35,4.1,5.3,0.126,5768.51,auto,0,baseline
27,Under 30,78058.53,10.2,9.2,0.215,7492.74,small_business,0,baseline
42,30-50,22769.0,6.0,8.0,0.163,6231.76,auto,0,baseline
44,30-50,74390.62,6.8,9.6,0.339,12528.86,debt_consolidation,0,baseline
29,Under 30,43751.23,4.6,6.2,0.702,6011.34,debt_consolidation,0,baseline
41,30-50,44569.45,5.0,7.1,0.049,11584.53,small_business,0,baseline
50,30-50,58946.65,9.7,10.3,0.399,10325.09,debt_consolidation,0,baseline
32,30-50,63674.5,2.6,4.1,0.256,7677.34,debt_consolidation,0,baseline
37,30-50,33797.62,0.0,0.0,0.328,11827.41,small_business,0,baseline
39,30-50,67709.14,6.7,5.3,0.121,3755.72,debt_consolidation,0,baseline
45,30-50,51586.57,7.9,5.6,0.042,7856.95,auto,0,baseline
38,30-50,27855.21,9.8,9.5,0.142,5502.09,debt_consolidation,0,baseline
57,Over 50,45413.13,12.6,12.6,0.13,7681.28,auto,0,baseline
37,30-50,91269.83,1.8,0.6,0.483,6407.96,debt_consolidation,0,baseline
42,30-50,104241.71,6.6,7.4,0.309,8349.79,education,0,baseline
39,30-50,67697.65,0.0,0.3,0.214,8141.61,debt_consolidation,0,baseline
29,Under 30,28691.19,0.0,0.0,0.235,8685.21,debt_consolidation,0,baseline
54,Over 50,61130.92,13.5,11.5,0.528,8859.02,education,0,baseline
32,30-50,71889.64,3.1,2.2,0.262,10793.29,auto,0,baseline
35,30-50,67952.8,7.7,9.3,0.36,4318.38,home_improvement,0,baseline
59,Over 50,69788.84,7.4,7.6,0.521,10453.4,home_improvement,0,baseline
67,Over 50,57726.31,15.4,15.9,0.383,3803.52,home_improvement,0,baseline
53,Over 50,47449.18,9.8,8.9,0.227,2003.84,small_business,0,baseline
65,Over 50,37280.83,18.3,15.8,0.055,21725.27,auto,0,baseline
62,Over 50,20867.1,16.4,18.8,0.115,5067.39,home_improvement,0,baseline
44,30-50,57115.96,10.0,6.7,0.094,6476.79,debt_consolidation,0,baseline
58,Over 50,53301.71,17.6,18.6,0.287,3191.14,home_improvement,0,baseline
37,30-50,63001.2,4.5,8.9,0.442,6456.05,small_business,0,baseline
43,30-50,26852.26,11.7,12.9,0.186,8985.77,debt_consolidation,0,baseline
47,30-50,65529.62,6.0,6.1,0.107,9148.9,debt_consolidation,0,baseline
68,Over 50,123567.8,13.2,15.4,0.279,4432.02,debt_consolidation,0,baseline
62,Over 50,50782.27,16.6,14.6,0.272,6491.02,auto,0,baseline
44,30-50,47679.2,3.5,3.4,0.155,9743.72,education,0,baseline
52,Over 50,56333.86,12.6,11.3,0.501,9129.57,auto,0,baseline
30,30-50,122339.06,3.5,3.6,0.485,8639.74,education,0,baseline
60,Over 50,30926.18,16.9,13.6,0.216,11851.54,education,0,baseline
48,30-50,53714.76,9.3,11.6,0.26,7673.32,small_business,0,baseline
47,30-50,34205.93,9.3,7.9,0.198,16254.49,home_improvement,0,baseline
58,Over 50,38324.62,14.5,13.5,0.221,6998.33,debt_consolidation,0,baseline
52,Over 50,47938.99,8.9,6.2,0.235,11467.35,home_improvement,0,baseline
24,Under 30,89885.82,0.0,2.1,0.091,11673.3,education,0,baseline
35,30-50,110243.38,6.3,4.7,0.215,3570.37,home_improvement,0,baseline
29,Under 30,59973.85,2.7,1.8,0.364,10101.63,home_improvement,0,baseline
57,Over 50,41379.15,11.4,10.9,0.089,5883.64,auto,0,baseline
22,Under 30,150502.13,0.1,4.2,0.057,4893.07,debt_consolidation,0,baseline
30,30-50,40441.04,7.9,9.2,0.277,6553.71,auto,0,baseline
50,30-50,37910.71,8.8,10.1,0.044,8785.38,auto,0,baseline
55,Over 50,22054.58,10.5,10.1,0.308,3705.42,small_business,0,baseline
45,30-50,91880.23,3.3,4.0,0.223,8212.74,auto,0,baseline
63,Over 50,75789.16,14.6,15.2,0.229,7267.82,debt_consolidation,0,baseline
