age,age_group,income,employment_years,credit_history_len,existing_debt_ratio,loan_amount,purpose,default,period
31,30-50,25923.9,1.2,2.2,0.095,3985.62,small_business,0,monitoring
34,30-50,42637.44,5.4,7.8,0.379,9114.32,auto,0,monitoring
60,Over 50,24075.08,12.6,11.7,0.378,19342.64,debt_consolidation,0,monitoring
39,30-50,55707.79,2.2,4.6,0.268,5307.12,education,0,monitoring
44,30-50,24570.13,6.9,9.2,0.161,8514.13,debt_consolidation,0,monitoring
57,Over 50,123437.13,8.8,9.7,0.177,3515.94,debt_consolidation,0,monitoring
68,Over 50,104064.71,20.1,15.8,0.143,15604.06,auto,0,monitoring
69,Over 50,59450.18,14.7,8.4,0.142,13774.26,auto,0,monitoring
41,30-50,34634.68,8.4,6.8,0.197,13810.58,small_business,0,monitoring
55,Over 50,74533.36,10.5,11.8,0.496,5801.12,auto,0,monitoring
40,30-50,35939.19,6.9,7.1,0.501,5800.75,education,0,monitoring
58,Over 50,28312.52,15.4,13.6,0.247,10259.15,auto,0,monitoring
67,Over 50,17726.45,15.2,12.4,0.325,12001.51,small_business,1,monitoring
27,Under 30,29057.96,3.8,10.0,0.207,15657.47,small_business,0,monitoring
56,Over 50,86612.62,9.9,10.9,0.176,9243.98,auto,0,monitoring
45,30-50,83734.96,8.9,8.1,0.225,5421.09,debt_consolidation,0,monitoring
32,30-50,56695.89,6.9,4.1,0.078,8580.32,debt_consolidation,0,monitoring
45,30-50,42686.26,9.1,10.9,0.149,10036.51,home_improvement,0,monitoring
48,30-50,22144.87,9.7,8.5,0.161,5937.93,auto,0,monitoring
40,30-50,32810.08,1.5,4.0,0.211,13145.94,education,0,monitoring
29,Under 30,34321.96,4.8,2.9,0.619,9829.26,home_improvement,0,monitoring
69,Over 50,39712.82,26.0,16.8,0.489,6194.94,auto,0,monitoring
39,30-50,28314.76,8.5,9.2,0.35,15622.04,debt_consolidation,0,monitoring
30,30-50,59422.21,4.0,7.2,0.193,11008.81,education,0,monitoring
36,30-50,31355.44,8.4,8.6,0.523,5554.14,auto,0,monitoring
65,Over 50,32999.27,18.3,16.3,0.106,6430.95,auto,0,monitoring
25,Under 30,56440.4,3.8,5.1,0.373,10423.84,home_improvement,0,monitoring
36,30-50,52822.68,6.2,5.5,0.44,14140.54,education,0,monitoring
29,Under 30,70919.47,0.0,1.7,0.124,7701.8,auto,0,monitoring
54,Over 50,30305.19,12.9,14.1,0.373,9675.73,auto,0,monitoring
52,Over 50,63653.8,11.6,10.6,0.739,7703.91,debt_consolidation,0,monitoring
54,Over 50,20014.24,14.4,13.7,0.29,10836.36,education,0,monitoring
52,Over 50,38188.78,11.2,11.7,0.185,7762.33,home_improvement,0,monitoring
27,Under 30,26541.54,0.0,1.5,0.544,8390.06,debt_consolidation,0,monitoring
51,Over 50,39845.85,10.9,7.5,0.218,11328.98,debt_consolidation,1,monitoring
59,Over 50,78126.93,10.2,11.8,0.413,10435.42,education,0,monitoring
28,Under 30,15365.61,0.6,2.7,0.451,7226.36,home_improvement,0,monitoring
36,30-50,77916.82,8.2,8.3,0.323,5085.7,education,0,monitoring
56,Over 50,75028.5,3.9,5.0,0.493,13071.64,debt_consolidation,0,monitoring
42,30-50,35037.91,7.2,8.8,0.474,4088.78,auto,0,monitoring
28,Under 30,29272.42,1.3,2.8,0.659,5910.11,home_improvement,0,monitoring
39,30-50,48942.59,7.7,7.3,0.609,3071.95,auto,0,monitoring
24,Under 30,18229.37,7.2,6.4,0.283,3405.83,debt_consolidation,0,monitoring
62,Over 50,78783.19,16.1,17.6,0.524,11833.17,education,0,monitoring
57,Over 50,98982.97,14.6,14.4,0.371,10633.81,auto,0,monitoring
38,30-50,30044.39,8.2,6.7,0.374,12641.99,home_improvement,0,monitoring
56,Over 50,33077.81,7.5,8.4,0.336,8237.78,debt_consolidation,0,monitoring
55,Over 50,56533.59,14.6,16.2,0.262,7759.14,debt_consolidation,0,monitoring
34,30-50,29736.12,5.2,12.1,0.571,4249.4,debt_consolidation,0,monitoring
52,Over 50,31465.67,7.8,5.8,0.551,7491.22,debt_consolidation,0,monitoring
54,Over 50,60225.94,18.3,12.7,0.232,6413.96,education,0,monitoring
64,Over 50,42303.87,15.3,16.2,0.337,9483.46,debt_consolidation,0,monitoring
36,30-50,58347.02,1.0,3.2,0.138,6970.92,auto,0,monitoring
63,Over 50,83758.7,13.5,10.1,0.264,7385.41,debt_consolidation,0,monitoring
44,30-50,28867.33,8.0,10.6,0.233,12856.69,education,0,monitoring
33,30-50,47327.02,7.1,7.3,0.349,11244.56,home_improvement,0,monitoring
24,Under 30,25267.64,0.2,4.4,0.306,11051.87,debt_consolidation,0,monitoring
21,Under 30,67619.85,2.1,5.4,0.167,7332.19,debt_consolidation,0,monitoring
50,30-50,40558.9,7.8,9.6,0.262,10591.84,education,0,monitoring
22,Under 30,46823.83,0.6,1.1,0.244,9502.28,education,0,monitoring
34,30-50,81373.53,3.4,4.0,0.408,15983.77,debt_consolidation,0,monitoring
65,Over 50,21911.41,9.4,15.0,0.445,4800.22,auto,0,monitoring
44,30-50,50492.1,10.6,13.0,0.242,4019.04,home_improvement,0,monitoring
32,30-50,25970.96,1.0,0.9,0.156,20410.03,debt_consolidation,0,monitoring
67,Over 50,53827.34,12.3,10.2,0.562,4324.06,debt_consolidation,0,monitoring
45,30-50,18404.11,9.6,9.7,0.351,4566.21,home_improvement,0,monitoring
37,30-50,34738.97,6.8,5.8,0.293,14063.29,debt_consolidation,0,monitoring
49,30-50,35094.53,10.8,12.0,0.499,5248.28,debt_consolidation,1,monitoring
67,Over 50,74159.8,16.6,14.8,0.181,4182.58,education,1,monitoring
21,Under 30,51503.71,3.0,5.4,0.238,21305.11,education,0,monitoring
69,Over 50,24903.47,11.6,13.6,0.256,5079.64,auto,0,monitoring
42,30-50,31319.69,8.1,10.0,0.389,11816.96,auto,0,monitoring
38,30-50,69857.91,8.0,5.5,0.112,9445.45,small_business,0,monitoring
46,30-50,36921.15,1.1,2.9,0.101,9559.32,debt_consolidation,0,monitoring
66,Over 50,46863.22,15.3,15.5,0.591,9187.35,small_business,0,monitoring
22,Under 30,34303.58,0.0,2.7,0.416,14572.85,debt_consolidation,0,monitoring
45,30-50,63741.79,5.5,6.0,0.352,8175.68,debt_consolidation,0,monitoring
45,30-50,69642.75,7.4,8.8,0.366,6496.22,debt_consolidation,0,monitoring
54,Over 50,117154.54,13.0,10.5,0.518,9931.04,home_improvement,0,monitoring
36,30-50,31834.93,9.3,8.2,0.287,4596.95,auto,0,monitoring
56,Over 50,31919.65,6.4,5.3,0.319,9122.72,education,0,monitoring
68,Over 50,46004.14,9.4,7.5,0.212,9285.46,debt_consolidation,0,monitoring
24,Under 30,35995.1,6.3,9.1,0.144,6164.79,education,0,monitoring
44,30-50,21012.32,6.2,6.2,0.363,6392.77,debt_consolidation,0,monitoring
58,Over 50,64813.67,12.4,14.7,0.134,9943.42,education,0,monitoring
34,30-50,70622.02,7.6,4.9,0.252,6043.39,auto,0,monitoring
36,30-50,22246.62,7.2,6.9,0.349,2868.76,debt_consolidation,0,monitoring
27,Under 30,34562.23,0.0,2.9,0.549,7980.29,auto,0,monitoring
22,Under 30,72397.73,0.2,0.2,0.243,8717.77,home_improvement,0,monitoring
23,Under 30,16056.39,0.7,7.0,0.368,5933.79,debt_consolidation,0,monitoring
38,30-50,45736.66,6.5,7.1,0.178,20944.58,home_improvement,1,monitoring
61,Over 50,46749.55,16.4,16.9,0.21,6108.27,debt_consolidation,0,monitoring
22,Under 30,32590.48,0.0,2.2,0.249,12135.23,auto,0,monitoring
62,Over 50,49890.7,15.8,17.1,0.424,3986.19,education,0,monitoring
44,30-50,52715.44,2.5,5.9,0.322,16661.23,small_business,0,monitoring
53,Over 50,22377.25,7.5,7.9,0.28,3248.5,small_business,0,monitoring
39,30-50,68515.4,7.4,8.7,0.193,2857.29,small_business,0,monitoring
37,30-50,38982.01,9.9,12.7,0.386,8210.1,auto,0,monitoring
67,Over 50,84726.23,18.4,17.5,0.222,8717.4,debt_consolidation,0,monitoring
59,Over 50,22778.7,10.0,14.1,0.646,8226.52,auto,0,monitoring
55,Over 50,34459.81,14.2,14.4,0.219,8963.35,small_business,0,monitoring
61,Over 50,30172.03,13.9,12.3,0.194,11161.89,home_improvement,0,monitoring
62,Over 50,32804.22,18.4,18.6,0.27,5321.9,home_improvement,0,monitoring
21,Under 30,115417.59,0.0,2.0,0.142,14069.78,education,0,monitoring
69,Over 50,35298.24,19.5,15.3,0.47,6071.52,home_improvement,0,monitoring
54,Over 50,42656.25,2.4,3.8,0.22,3881.49,education,0,monitoring
60,Over 50,40308.89,12.7,13.0,0.192,8247.62,home_improvement,0,monitoring
52,Over 50,34008.66,10.2,9.8,0.218,5859.65,small_business,0,monitoring
69,Over 50,32033.94,14.0,13.9,0.125,8276.05,auto,0,monitoring
62,Over 50,58229.15,9.0,9.0,0.181,20293.48,debt_consolidation,1,monitoring
23,Under 30,30486.62,1.5,3.3,0.264,8789.68,auto,0,monitoring
23,Under 30,50894.68,0.0,1.3,0.306,7312.38,debt_consolidation,0,monitoring
59,Over 50,57309.01,16.7,12.4,0.446,9053.21,home_improvement,0,monitoring
62,Over 50,38545.88,9.9,13.5,0.339,9897.11,auto,0,monitoring
30,30-50,49027.77,4.9,8.5,0.264,5629.56,debt_consolidation,0,monitoring
31,30-50,30038.65,0.0,2.6,0.326,5838.97,auto,0,monitoring
48,30-50,40077.43,5.0,7.4,0.226,14165.74,education,0,monitoring
51,Over 50,20300.94,14.5,13.0,0.574,20777.16,debt_consolidation,0,monitoring
50,30-50,28829.2,7.5,7.5,0.567,6439.48,debt_consolidation,0,monitoring
51,Over 50,48024.15,8.2,9.8,0.382,2047.66,debt_consolidation,0,monitoring
64,Over 50,80661.24,12.8,15.3,0.235,8599.35,home_improvement,0,monitoring
62,Over 50,54229.09,21.8,17.8,0.127,7130.72,education,0,monitoring
36,30-50,52536.31,4.1,5.0,0.2,14012.47,auto,0,monitoring
35,30-50,60396.5,4.9,7.1,0.11,11766.88,small_business,0,monitoring
45,30-50,29741.2,13.2,11.7,0.393,14756.32,auto,0,monitoring
45,30-50,37741.8,1.4,1.9,0.574,7506.63,education,0,monitoring
57,Over 50,35517.37,9.7,12.3,0.077,4294.16,auto,0,monitoring
36,30-50,19509.77,4.7,6.2,0.309,5047.85,auto,0,monitoring
53,Over 50,23051.14,15.7,14.7,0.126,6772.02,debt_consolidation,0,monitoring
24,Under 30,50806.13,4.9,5.4,0.473,13569.07,auto,0,monitoring
38,30-50,72860.34,8.5,13.0,0.464,5168.09,auto,0,monitoring
68,Over 50,50112.81,16.6,13.4,0.181,23321.38,auto,0,monitoring
37,30-50,25957.24,0.0,2.1,0.195,10567.3,small_business,0,monitoring
37,30-50,66873.55,5.9,3.1,0.118,2661.09,home_improvement,0,monitoring
43,30-50,34053.76,5.9,10.7,0.162,23463.11,auto,0,monitoring
59,Over 50,23387.65,11.8,9.4,0.31,9483.91,debt_consolidation,0,monitoring
51,Over 50,57170.69,12.8,8.8,0.327,14339.48,debt_consolidation,0,monitoring
66,Over 50,58827.21,24.0,21.4,0.179,6151.83,home_improvement,0,monitoring
35,30-50,97541.42,4.3,8.3,0.447,4497.34,home_improvement,0,monitoring
25,Under 30,35931.79,0.0,3.5,0.169,7324.38,auto,0,monitoring
40,30-50,77400.33,8.3,11.3,0.366,15969.71,home_improvement,0,monitoring
27,Under 30,39750.91,3.3,5.4,0.138,3259.28,debt_consolidation,0,monitoring
40,30-50,55253.63,5.8,4.0,0.52,5468.2,auto,0,monitoring
32,30-50,90273.16,0.5,3.5,0.129,4976.45,debt_consolidation,0,monitoring
38,30-50,52161.95,4.1,5.1,0.288,11297.33,auto,0,monitoring
45,30-50,64487.7,7.4,5.4,0.229,14162.93,auto,1,monitoring
35,30-50,76924.47,9.5,9.5,0.61,6121.92,home_improvement,0,monitoring
51,Over 50,74816.01,10.7,10.9,0.274,8504.66,home_improvement,0,monitoring
62,Over 50,33386.36,13.6,12.8,0.405,4153.2,debt_consolidation,0,monitoring
66,Over 50,88888.83,12.8,12.4,0.463,12514.3,small_business,0,monitoring
41,30-50,40743.92,9.7,12.4,0.175,3087.87,education,0,monitoring
48,30-50,32319.21,9.1,13.3,0.563,5465.15,home_improvement,0,monitoring
42,30-50,44295.18,4.1,2.4,0.5,7007.91,debt_consolidation,0,monitoring
59,Over 50,100345.22,16.7,13.9,0.25,8027.96,home_improvement,0,monitoring
35,30-50,32856.35,4.8,6.8,0.348,25400.99,education,0,monitoring
66,Over 50,64121.66,16.7,13.9,0.377,10791.2,home_improvement,0,monitoring
67,Over 50,38139.38,17.9,16.3,0.199,6896.42,auto,0,monitoring
48,30-50,120998.52,11.7,11.2,0.315,16286.74,debt_consolidation,0,monitoring
62,Over 50,22843.41,14.0,15.7,0.322,15299.74,debt_consolidation,0,monitoring
38,30-50,23525.35,7.6,8.1,0.473,9290.62,small_business,0,monitoring
28,Under 30,22176.18,6.4,5.9,0.302,7109.92,home_improvement,0,monitoring
63,Over 50,39200.05,19.1,15.6,0.295,26644.8,education,0,monitoring
63,Over 50,51176.53,10.8,8.0,0.418,4277.4,home_improvement,1,monitoring
49,30-50,23225.76,9.8,8.7,0.286,9882.57,debt_consolidation,1,monitoring
42,30-50,16962.13,10.9,13.8,0.403,8313.07,home_improvement,0,monitoring
40,30-50,34020.46,14.2,12.8,0.23,6962.31,debt_consolidation,0,monitoring
29,Under 30,72750.91,3.5,4.7,0.159,8155.66,debt_consolidation,0,monitoring
53,Over 50,17975.76,10.9,12.9,0.638,5317.99,auto,0,monitoring
65,Over 50,28446.78,10.4,8.4,0.338,5917.89,small_business,0,monitoring
38,30-50,66969.43,7.1,9.1,0.285,7507.9,auto,0,monitoring
58,Over 50,38891.57,15.4,14.1,0.49,4891.55,auto,0,monitoring
27,Under 30,44370.51,6.1,6.3,0.818,11844.8,education,0,monitoring
46,30-50,23004.62,10.4,12.5,0.278,10600.39,home_improvement,1,monitoring
42,30-50,49119.6,12.6,12.1,0.254,5823.37,education,0,monitoring
48,30-50,49498.18,11.6,7.5,0.323,5208.58,small_business,1,monitoring
53,Over 50,63326.02,15.5,19.8,0.437,6988.36,debt_consolidation,0,monitoring
25,Under 30,62915.94,6.1,9.3,0.301,3842.68,debt_consolidation,0,monitoring
29,Under 30,41053.06,2.7,4.8,0.207,6483.29,debt_consolidation,1,monitoring
28,Under 30,57717.53,4.2,1.4,0.322,5956.63,small_business,0,monitoring
69,Over 50,24333.85,7.9,7.7,0.243,9285.78,education,0,monitoring
39,30-50,34975.8,6.2,8.9,0.273,12757.67,debt_consolidation,0,monitoring
30,30-50,59285.02,0.7,1.6,0.323,10238.87,small_business,0,monitoring
57,Over 50,18713.9,10.0,7.9,0.397,11983.92,education,0,monitoring
33,30-50,24405.02,2.6,5.9,0.273,5080.07,education,0,monitoring
58,Over 50,31631.56,15.8,15.7,0.569,10109.56,small_business,0,monitoring
35,30-50,54943.9,5.5,4.6,0.419,3272.35,auto,0,monitoring
45,30-50,51931.11,2.5,6.7,0.214,4599.67,debt_consolidation,0,monitoring
55,Over 50,26342.69,11.0,12.8,0.531,11627.14,debt_consolidation,1,monitoring
55,Over 50,45877.59,10.1,12.3,0.545,6111.74,home_improvement,0,monitoring
23,Under 30,75438.3,2.5,0.0,0.517,4863.39,debt_consolidation,0,monitoring
49,30-50,76309.96,10.1,12.8,0.558,4554.19,auto,0,monitoring
25,Under 30,19125.98,2.3,1.3,0.282,5784.59,small_business,0,monitoring
23,Under 30,35110.38,0.0,2.5,0.262,7761.58,debt_consolidation,0,monitoring
37,30-50,66431.17,0.2,1.4,0.173,16971.22,auto,0,monitoring
57,Over 50,72522.86,9.6,10.3,0.513,5073.75,auto,0,monitoring
54,Over 50,36203.61,10.7,11.5,0.288,5409.03,debt_consolidation,0,monitoring
56,Over 50,37222.41,13.0,13.0,0.498,12036.85,home_improvement,0,monitoring
42,30-50,62080.83,12.6,14.3,0.188,6778.41,home_improvement,0,monitoring
38,30-50,89018.4,1.6,3.0,0.371,4119.5,small_business,0,monitoring
62,Over 50,34793.39,10.6,11.1,0.435,10034.82,debt_consolidation,0,monitoring
32,30-50,21985.6,10.7,10.8,0.157,2646.01,debt_consolidation,0,monitoring
38,30-50,36299.92,3.7,1.8,0.301,7731.54,auto,0,monitoring
68,Over 50,60832.83,19.1,13.0,0.207,5803.41,debt_consolidation,0,monitoring
45,30-50,14627.09,5.8,9.0,0.636,17300.41,education,1,monitoring
37,30-50,27481.61,4.1,6.9,0.128,16267.22,small_business,0,monitoring
64,Over 50,51331.78,13.2,12.6,0.126,6523.46,small_business,0,monitoring
53,Over 50,29675.68,11.0,9.9,0.142,3969.37,debt_consolidation,0,monitoring
32,30-50,37815.26,4.0,5.1,0.206,12716.39,auto,0,monitoring
34,30-50,47691.27,3.9,5.8,0.146,6646.7,auto,0,monitoring
37,30-50,42587.1,4.9,3.3,0.309,8246.98,small_business,1,monitoring
52,Over 50,37560.07,7.6,6.0,0.292,8482.54,auto,0,monitoring
60,Over 50,31925.1,14.8,15.6,0.142,3734.41,debt_consolidation,0,monitoring
21,Under 30,69429.5,6.5,5.8,0.186,13285.55,auto,0,monitoring
58,Over 50,75609.21,12.0,11.9,0.1,16481.12,education,0,monitoring
24,Under 30,74314.04,0.0,1.8,0.372,4410.64,education,0,monitoring
57,Over 50,71444.18,16.0,15.2,0.193,7099.4,debt_consolidation,0,monitoring
61,Over 50,70357.0,15.4,16.8,0.294,6055.99,debt_consolidation,0,monitoring
62,Over 50,30624.04,9.6,8.3,0.263,10737.86,auto,0,monitoring
67,Over 50,42487.56,15.1,13.1,0.372,5260.89,home_improvement,0,monitoring
67,Over 50,105199.87,18.3,15.2,0.258,8382.06,home_improvement,0,monitoring
47,30-50,23646.24,6.5,6.1,0.633,7919.8,home_improvement,1,monitoring
46,30-50,28415.05,7.3,4.2,0.213,9471.22,small_business,0,monitoring
31,30-50,40491.58,4.4,6.4,0.213,11556.07,auto,0,monitoring
64,Over 50,33246.42,13.8,10.4,0.373,6015.68,debt_consolidation,0,monitoring
43,30-50,74440.66,6.8,9.5,0.205,5832.56,debt_consolidation,0,monitoring
43,30-50,35627.6,11.6,7.6,0.24,5975.65,small_business,0,monitoring
26,Under 30,32509.95,0.0,0.0,0.396,9453.41,debt_consolidation,0,monitoring
38,30-50,27844.85,3.8,5.4,0.286,18224.53,home_improvement,1,monitoring
21,Under 30,38740.56,0.0,1.0,0.148,5039.23,education,0,monitoring
27,Under 30,35579.21,4.1,5.9,0.584,11130.82,debt_consolidation,0,monitoring
65,Over 50,38703.4,13.9,12.6,0.511,18882.35,debt_consolidation,0,monitoring
55,Over 50,40136.08,14.7,11.5,0.267,5397.39,auto,0,monitoring
34,30-50,41572.67,6.0,3.8,0.485,3187.96,education,0,monitoring
54,Over 50,52749.98,11.6,9.8,0.666,10743.13,auto,0,monitoring
54,Over 50,35757.97,13.6,10.5,0.116,16716.72,debt_consolidation,0,monitoring
45,30-50,83220.71,2.7,10.1,0.166,5373.69,auto,0,monitoring
60,Over 50,30264.16,11.0,11.7,0.204,9557.9,education,0,monitoring
28,Under 30,67215.68,7.3,7.4,0.343,12288.94,debt_consolidation,0,monitoring
53,Over 50,53453.03,15.9,16.0,0.237,6400.48,auto,0,monitoring
58,Over 50,43610.85,7.2,8.4,0.387,4572.54,education,0,monitoring
37,30-50,35626.61,8.5,11.5,0.118,38653.87,education,1,monitoring
32,30-50,37257.12,0.2,0.1,0.174,2322.0,education,0,monitoring
36,30-50,45041.72,5.1,7.2,0.155,12237.19,auto,0,monitoring
41,30-50,94224.71,3.8,6.3,0.397,7856.42,home_improvement,0,monitoring
25,Under 30,77073.29,1.9,3.6,0.242,5402.34,debt_consolidation,0,monitoring
37,30-50,26319.5,5.0,3.2,0.316,8773.4,home_improvement,0,monitoring
56,Over 50,63157.4,15.5,16.7,0.345,5361.86,auto,0,monitoring
35,30-50,35486.65,6.3,6.2,0.313,8870.16,education,0,monitoring
62,Over 50,43803.15,12.2,13.7,0.175,11962.12,small_business,0,monitoring
63,Over 50,73035.31,15.7,12.5,0.421,14310.84,debt_consolidation,0,monitoring
65,Over 50,37417.98,13.5,11.5,0.324,5759.78,education,0,monitoring
24,Under 30,52609.06,1.2,2.7,0.358,12220.92,auto,0,monitoring
41,30-50,61899.7,10.0,8.6,0.152,5817.17,debt_consolidation,0,monitoring
24,Under 30,36529.1,2.3,1.0,0.389,8316.76,small_business,0,monitoring
63,Over 50,27572.92,20.8,20.3,0.553,4310.49,home_improvement,0,monitoring
26,Under 30,48150.29,3.1,6.6,0.212,8131.26,small_business,0,monitoring
63,Over 50,41182.39,15.4,15.5,0.45,3334.51,education,1,monitoring
48,30-50,27081.47,14.1,12.5,0.495,7098.16,home_improvement,0,monitoring
66,Over 50,85273.5,17.5,12.9,0.12,5166.27,auto,0,monitoring
42,30-50,108169.47,7.6,9.1,0.239,8097.48,small_business,0,monitoring
65,Over 50,65720.31,15.4,19.3,0.554,4773.54,education,0,monitoring
58,Over 50,24897.42,6.8,6.6,0.095,11298.22,auto,0,monitoring
45,30-50,79198.97,6.4,6.9,0.339,17229.51,home_improvement,0,monitoring
50,30-50,40973.43,14.5,14.9,0.184,14614.15,debt_consolidation,0,monitoring
48,30-50,31602.5,13.2,15.1,0.268,8036.69,home_improvement,0,monitoring
46,30-50,27159.05,11.3,9.2,0.273,5025.71,debt_consolidation,0,monitoring
48,30-50,55446.52,5.4,4.7,0.171,8840.77,small_business,0,monitoring
46,30-50,72729.2,16.8,13.0,0.39,7128.3,auto,0,monitoring
39,30-50,38988.77,0.0,3.2,0.381,11039.46,auto,0,monitoring
32,30-50,93353.79,10.4,9.3,0.447,5191.8,debt_consolidation,0,monitoring
68,Over 50,22618.88,14.9,11.7,0.256,15706.75,auto,0,monitoring
38,30-50,23440.42,11.7,14.0,0.366,27917.53,small_business,0,monitoring
23,Under 30,42093.91,0.0,1.0,0.224,7971.67,education,0,monitoring
53,Over 50,80187.85,11.3,7.5,0.462,25560.06,debt_consolidation,0,monitoring
35,30-50,39995.72,8.1,3.0,0.213,8096.87,auto,0,monitoring
60,Over 50,34605.47,15.8,13.0,0.387,5548.88,education,0,monitoring
69,Over 50,52593.37,18.1,17.3,0.451,9552.85,home_improvement,0,monitoring
54,Over 50,55714.74,9.6,7.8,0.285,16439.27,auto,0,monitoring
22,Under 30,29574.09,0.0,3.3,0.453,19074.3,debt_consolidation,0,monitoring
45,30-50,28423.93,7.5,6.1,0.529,1967.97,home_improvement,0,monitoring
30,30-50,37148.5,4.5,6.8,0.255,5044.82,debt_consolidation,0,monitoring
52,Over 50,60956.56,12.7,11.8,0.332,4666.79,auto,0,monitoring
57,Over 50,29974.33,13.7,15.0,0.11,3433.69,auto,0,monitoring
42,30-50,57479.77,10.4,11.0,0.205,5209.72,debt_consolidation,0,monitoring
35,30-50,52802.17,1.0,3.4,0.097,6988.32,debt_consolidation,0,monitoring
33,30-50,72715.71,1.1,3.0,0.647,4372.69,small_business,1,monitoring
30,30-50,39687.89,2.1,1.2,0.251,5319.19,home_improvement,0,monitoring
65,Over 50,57451.17,14.9,16.0,0.15,5495.25,debt_consolidation,0,monitoring
53,Over 50,36420.22,7.3,5.7,0.362,15346.84,small_business,1,monitoring
52,Over 50,28840.38,9.0,9.4,0.257,8116.65,debt_consolidation,0,monitoring
36,30-50,40115.92,1.6,2.6,0.166,6114.41,education,0,monitoring
28,Under 30,106687.7,0.0,5.2,0.627,7267.83,education,0,monitoring
28,Under 30,23229.1,4.6,9.3,0.283,16918.25,auto,0,monitoring
38,30-50,39416.11,6.0,9.4,0.234,8810.37,auto,0,monitoring
48,30-50,44324.13,9.4,11.2,0.155,16969.07,debt_consolidation,0,monitoring
45,30-50,48712.06,10.9,13.8,0.132,13373.61,small_business,0,monitoring
65,Over 50,74824.65,17.2,17.3,0.164,1918.33,auto,0,monitoring
62,Over 50,47160.09,15.0,16.8,0.359,4686.53,debt_consolidation,0,monitoring
67,Over 50,44827.98,6.2,7.2,0.343,4382.16,home_improvement,0,monitoring
68,Over 50,53339.78,15.2,11.6,0.292,22518.15,debt_consolidation,1,monitoring
54,Over 50,45839.91,14.8,19.8,0.467,5782.09,debt_consolidation,0,monitoring
56,Over 50,62749.8,11.1,13.1,0.231,10786.24,auto,0,monitoring
30,30-50,56479.81,2.4,5.6,0.262,3395.65,debt_consolidation,0,monitoring
31,30-50,43091.24,6.8,6.5,0.099,8150.58,small_business,0,monitoring
47,30-50,72487.42,10.6,10.4,0.149,19539.91,auto,0,monitoring
69,Over 50,113431.71,20.6,19.2,0.582,2736.87,education,0,monitoring
42,30-50,35937.16,4.6,6.3,0.166,20782.0,debt_consolidation,0,monitoring
22,Under 30,38008.21,3.5,0.2,0.24,5738.16,debt_consolidation,0,monitoring
36,30-50,36684.05,6.9,7.0,0.324,8677.73,debt_consolidation,0,monitoring
31,30-50,21516.65,0.0,0.0,0.498,11881.6,auto,0,monitoring
23,Under 30,54630.55,2.8,4.3,0.17,4408.74,home_improvement,0,monitoring
26,Under 30,30168.88,2.9,4.3,0.23,15700.23,small_business,1,monitoring
38,30-50,37149.99,1.9,0.3,0.332,3613.99,home_improvement,0,monitoring
66,Over 50,21954.82,12.6,9.2,0.145,5419.42,auto,0,monitoring
27,Under 30,20690.38,0.0,3.5,0.485,10620.94,auto,0,monitoring
23,Under 30,20604.98,9.2,10.5,0.462,5387.56,debt_consolidation,0,monitoring
22,Under 30,41958.67,0.0,0.9,0.469,23916.24,education,0,monitoring
40,30-50,120622.35,9.7,6.9,0.245,6346.73,small_business,0,monitoring
68,Over 50,48377.43,16.1,16.5,0.622,4076.86,small_business,0,monitoring
22,Under 30,40462.42,0.0,2.6,0.358,5164.91,auto,0,monitoring
69,Over 50,34449.83,15.6,13.0,0.151,8763.07,education,0,monitoring
54,Over 50,42382.96,10.1,9.6,0.404,5072.87,education,0,monitoring
28,Under 30,36886.28,0.6,2.3,0.221,5885.62,education,0,monitoring
35,30-50,72452.09,4.8,4.1,0.196,14495.22,home_improvement,0,monitoring
45,30-50,60312.02,4.4,1.9,0.135,6816.74,debt_consolidation,0,monitoring
59,Over 50,59878.25,10.8,14.1,0.152,3564.05,home_improvement,0,monitoring
56,Over 50,65171.37,10.3,8.7,0.381,7709.1,auto,0,monitoring
41,30-50,19741.38,10.7,11.6,0.257,8422.91,small_business,0,monitoring
36,30-50,35331.47,1.0,3.5,0.396,4095.31,education,0,monitoring
65,Over 50,67337.89,19.2,15.4,0.706,5938.16,small_business,0,monitoring
40,30-50,36769.96,8.6,10.7,0.106,3102.68,auto,0,monitoring
38,30-50,26808.94,5.7,8.6,0.409,6397.07,education,0,monitoring
58,Over 50,37954.61,8.3,10.4,0.176,3082.46,home_improvement,0,monitoring
28,Under 30,35422.66,0.0,4.2,0.24,7345.79,home_improvement,0,monitoring
64,Over 50,64700.45,15.6,13.0,0.314,2774.93,auto,0,monitoring
58,Over 50,54406.27,13.9,13.8,0.256,2873.79,auto,0,monitoring
51,Over 50,44590.98,8.2,8.9,0.28,4798.36,education,0,monitoring
27,Under 30,35441.83,0.0,0.4,0.404,7402.81,auto,0,monitoring
54,Over 50,65821.75,3.9,5.6,0.573,6305.76,small_business,0,monitoring
45,30-50,42814.51,6.3,5.9,0.15,8063.88,education,0,monitoring
27,Under 30,39473.47,4.8,5.7,0.379,6203.19,education,0,monitoring
33,30-50,43262.5,1.6,6.5,0.51,6791.99,small_business,0,monitoring
46,30-50,32101.55,12.1,12.8,0.192,6611.65,auto,0,monitoring
25,Under 30,62040.92,3.4,2.4,0.18,7277.13,debt_consolidation,0,monitoring
37,30-50,63404.7,9.0,8.8,0.228,8649.18,home_improvement,0,monitoring
